id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2384,Hyde Pk Private Bdrm -Walk to UChicago or Seminary,2613,Rebecca,,Hyde Park,41.78886,-87.58671,Private room,50,2,146,2019-04-14,2.81,1,305
4505,We're back. 365 Great Reviews.  1 bad one.,5775,Craig & Kathleen,,South Lawndale,41.85495,-87.69696,Entire home/apt,117,2,366,2018-11-24,2.97,1,317
7126,Tiny Studio Apartment 94 Walk Score,17928,Sarah,,West Town,41.90289,-87.68182,Entire home/apt,80,2,334,2019-03-25,2.80,1,319
9811,Barbara's Hideaway - Old Town,33004,At Home Inn,,Lincoln Park,41.91769,-87.63788,Entire home/apt,150,4,33,2018-10-14,0.54,12,326
10610,3 Comforts of Cooperative Living,2140,Lois And Ed,,Hyde Park,41.79708,-87.59195,Private room,35,2,36,2019-03-05,0.66,5,245
10945,The Biddle House (#1),33004,At Home Inn,,Lincoln Park,41.91183,-87.64,Entire home/apt,215,4,9,2018-11-05,0.15,12,263
12068,Chicago GOLD COAST 1 Bedroom Condo,40731,Dominic,,Near North Side,41.90452,-87.6332,Entire home/apt,99,165,9,2019-01-14,0.18,2,358
12140,Lincoln Park Guest House,46734,Sharon And Robert,,Lincoln Park,41.92335,-87.64951,Private room,289,2,4,2018-10-17,0.09,1,172
22362,*** Luxury in Chicago! 2BR/ 2Ba / Parking / BBQ **,85811,Craig,,West Town,41.89617,-87.66041,Entire home/apt,99,89,9,2014-10-12,0.14,1,281
24833,Private Apt 1 Block to Fullerton L Red Line - Deck,101521,Red,,Lincoln Park,41.92679,-87.65521,Entire home/apt,99,32,37,2018-07-29,0.34,4,237
25269,"Old Town, Furnished 2 bedroom: SWG",87231,Jeff And JoAnne,,Lincoln Park,41.91423,-87.63846,Entire home/apt,145,1,178,2019-01-20,1.65,13,110
25879,Top 2/1  Block to Fullerton L Red Line Deck & Yard,101521,Red,,Lincoln Park,41.92693,-87.65753,Entire home/apt,99,32,44,2019-03-12,0.41,4,215
37738,Andersonville - Perfect location!,162364,Mat And Randy,,Uptown,41.97385,-87.66539,Private room,74,3,241,2018-11-19,2.27,1,172
39742,Central guestroom! Walk everywhere!,170758,Eric,,Near North Side,41.89377,-87.63465,Private room,75,3,464,2019-03-23,4.48,1,6
44020,2 Bedroom 1 Block to Fullerton L - Garage Avail,101521,Red,,Lincoln Park,41.92673,-87.65731,Entire home/apt,80,32,50,2017-10-01,0.54,4,215
46151, Furnished Junior 1 Bedroom :SW1R,87231,Jeff And JoAnne,,Lincoln Park,41.91331,-87.63964,Entire home/apt,75,1,232,2019-03-10,2.22,13,217
46154,Old Town Lincoln Park studio: 2F,87231,Jeff And JoAnne,,Lincoln Park,41.91287,-87.63979,Entire home/apt,65,1,241,2019-04-07,2.32,13,157
56802,Beautiful 2 BR Old Town Lincoln Pk,87231,Jeff And JoAnne,,Lincoln Park,41.91264,-87.63979,Entire home/apt,155,1,249,2019-03-30,2.47,13,191
71930,"Rest, Relax and Explore",334241,Michael And Veronica,,West Town,41.89687,-87.67989,Private room,59,3,56,2019-03-18,0.58,2,148
79101,5★Cubs/Riviera/AragonTRAIN2Bdrms/Ba,272671,Two For The Road,,Uptown,41.96792,-87.65757,Private room,180,2,146,2018-10-14,1.49,4,327
84042,The Explorer Room,334241,Michael And Veronica,,West Town,41.89693,-87.68033,Private room,55,3,54,2019-03-26,0.55,2,104
110705,Fab Value!/ Spa /Deck/ARAGON/RIVIERA/TRAIN/CUBS/,272671,Two For The Road,,Uptown,41.9693,-87.65621,Private room,99,2,132,2018-11-18,1.37,4,325
126280,"Near Lake, Wrigley and Weiss Hospital",626517,Gail,,Uptown,41.96804,-87.65123,Private room,48,3,140,2019-03-24,1.47,1,189
133262,"Sweet Ivy Apartment - Relax, Recharge & Explore!",654712,Francesca,,West Town,41.89243,-87.68078,Entire home/apt,65,14,34,2019-02-15,0.44,1,11
144840,Great 3 Bedroom in Great Wrigley/Lakeview Location,701615,Daniel,,Lake View,41.94079,-87.65763,Entire home/apt,225,2,4,2019-03-17,0.11,1,296
145659,Trendy Roscoe Village 3BR/2BR walk to shops,683529,Joe,,North Center,41.94364,-87.68155,Entire home/apt,275,2,12,2019-03-17,0.28,20,347
145690,4BR/2BR Walk to North Ave Beach & Zoo~Close to El,683529,Joe,,Lincoln Park,41.91351,-87.63929,Entire home/apt,475,2,36,2019-03-17,0.77,20,345
165952,"Two Bedroom, One Bathroom Apartment",791089,Conrad,,Lake View,41.94274,-87.67321,Entire home/apt,198,3,58,2018-10-14,0.62,4,288
166667,Cozy Garden Studio ,791089,Conrad,,North Center,41.94274,-87.67378,Entire home/apt,125,3,78,2019-03-18,0.83,4,335
166706,"Three Bedroom, Two Bathroom Combo Apartment",791089,Conrad,,Lake View,41.94221,-87.67327,Entire home/apt,280,3,21,2017-07-10,0.23,4,289
172616,ALONZO:  SWEET Flat in the Ukrainian Village,3908,Layne,,West Town,41.89753,-87.67315,Entire home/apt,75,7,57,2019-04-13,0.61,2,256
175511,1BR/1BA Suite in Chicago (3709-G1),837429,Petru,,Irving Park,41.96012,-87.72158,Entire home/apt,67,3,19,2018-10-29,0.21,2,344
184764,Room w/private bath -kid friendly,886362,Julie,,Portage Park,41.94325,-87.75403,Private room,85,3,160,2018-12-31,1.71,1,364
189821,Private Apartment Hip Logan Square,899757,Meighan,,Logan Square,41.92973,-87.7012,Entire home/apt,175,2,416,2019-04-08,4.51,1,213
192652,Urban Oasis--Wicker Park Vintage,906713,Stephanie,,West Town,41.90136,-87.67973,Private room,75,2,315,2019-03-31,3.37,2,232
198135,Darling Damen Dwelling (with bike if you like),85708,Sarah,,North Center,41.95935,-87.67963,Private room,44,2,148,2019-01-03,1.65,1,12
207218,Historic Pullman Artist Flat,1019125,Jb,,Pullman,41.6883,-87.60892,Entire home/apt,90,1,237,2019-04-14,2.56,1,357
221109,1 Bedroom Apartment -Noble Square,1146738,Zeyna,,West Town,41.89273,-87.65654,Entire home/apt,115,4,108,2018-10-27,1.18,1,89
225314,Cozy & comfy with AC close to California Blue Line,1173654,Jillian,,Logan Square,41.92543,-87.69593,Private room,75,2,18,2017-09-16,0.22,1,358
228273,Gorgeous Private Room/Bath in a Lincoln Park Condo,1190842,Brandon,,Lincoln Park,41.93126,-87.65227,Private room,109,2,62,2019-04-07,0.67,1,288
230836,Huge Bedroom with pvt marble bath,1185573,Graz Anton,,Uptown,41.96331,-87.66088,Private room,125,365,4,2013-06-13,0.05,3,365
233933,BROWN ROOM W/PRIVATE BATH-WALK TO TRAIN,1224828,Tippi,,Irving Park,41.95602,-87.72781,Private room,55,2,133,2018-11-22,1.45,2,324
234442,Beautifully Furnished Studio SW2R,87231,Jeff And JoAnne,,Lincoln Park,41.91337,-87.63918,Entire home/apt,85,1,221,2019-03-15,2.42,13,249
236792,Luxe Modern Condo in Lakeview,1241447,Dana,,Uptown,41.95939,-87.65441,Entire home/apt,125,3,55,2019-02-24,0.74,1,16
242751,Junior 1 bedroom in Old Town :SW1F,87231,Jeff And JoAnne,,Lincoln Park,41.91291,-87.63839,Entire home/apt,75,1,247,2019-03-20,2.73,13,95
248791,Quiet Bedroom/ARAGON/Train,272671,Two For The Road,,Uptown,41.96797,-87.65791,Private room,90,2,94,2019-03-10,1.04,4,326
250354,Close to Michigan Ave and parks,1311953,Ronald,,Near South Side,41.86051,-87.62399,Entire home/apt,170,180,39,2018-04-25,0.43,1,358
258253,Studio Apartment Unit 4,1358243,June,,West Ridge,42.00692,-87.68438,Entire home/apt,48,32,17,2018-11-04,0.19,1,245
261509,You'll love Chicago! Guaranteed!,858008,Kassie,,Near North Side,41.90314,-87.63494,Entire home/apt,149,32,62,2018-11-20,0.72,1,292
264547,Steps From the Best Chicago Offers,1387948,Michael,,Near West Side,41.88467,-87.64487,Entire home/apt,195,5,61,2018-10-18,0.72,1,0
267646,Logan Square Classic Bungalow,1313038,Mark,,Logan Square,41.92716,-87.70471,Private room,97,2,128,2019-03-06,1.43,1,363
272728,Quiet room in Quiet neighborhood!,1426804,Afri,,Chatham,41.72763,-87.61307,Private room,40,2,211,2019-01-05,2.39,2,288
275496,Downtown 3BR/2BA Loft & Amazing River View,1142145,Jim,,Near West Side,41.88623,-87.6404,Entire home/apt,175,360,10,2014-11-08,0.17,1,364
289689,"30 Day+ Med student, interns & interim stays.",1376077,Killian,,Edgewater,41.97794,-87.65764,Private room,25,30,58,2019-01-31,0.65,1,191
289884,"Sunny Home w/ Private Bathroom, Parking, Laundry",1500490,Hailey,,Logan Square,41.92177,-87.68277,Private room,125,2,78,2018-09-30,0.94,1,304
290155,Best Value in Chicago.  15 Minutes to Everything.,1505878,Bob,,Bridgeport,41.82702,-87.63967,Entire home/apt,125,3,36,2019-03-18,0.41,2,44
298321,nice room with king size bed,1537881,Marko,,Woodlawn,41.78216,-87.59027,Private room,47,2,44,2018-09-24,0.52,1,350
312192,"Luxury+Value. 15 Min to City, 10 McCormick Place",1505878,Bob,,Bridgeport,41.82767,-87.63959,Entire home/apt,121,3,30,2019-01-08,0.56,2,26
313227,WHOLE PRIVATE FLOOR near Train,259284,Cheryl,,Albany Park,41.96331,-87.70916,Entire home/apt,85,3,47,2017-07-17,0.54,1,226
325842,Lincoln Park Sunny Modern Home,1666599,Caroline,,Lincoln Park,41.92026,-87.65892,Entire home/apt,379,6,25,2018-09-22,0.30,1,336
345075,"Spacious, Vintage Hyde Park Apt.",1746524,Patricia,,Kenwood,41.8077,-87.59436,Private room,85,2,213,2019-03-27,2.48,1,314
349265,Historic Chicago Home - Hyde Park,1517871,Jon,,Hyde Park,41.80086,-87.58948,Entire home/apt,375,7,8,2018-09-17,0.10,2,347
350347,"Luxury Chicago Loft, 1 blk to train w/ 2 pkg spots",845242,Jay & Elisa,,Lake View,41.93986,-87.65473,Entire home/apt,136,3,423,2019-04-05,4.88,1,171
372929,Lux Urban 3BR/3BA Duplex + Parking!,1876597,The Adventurers,,West Town,41.89862,-87.65597,Entire home/apt,295,1,188,2019-03-24,2.40,2,310
397472,"1 min to Lake,30 min to Downtown, free parking",782802,Joe,,Rogers Park,42.01455,-87.66511,Entire home/apt,71,1,352,2019-04-11,6.73,2,5
404792,Eclectic 2BR w/ Vintage Charm,1844352,Christine,,West Town,41.88913,-87.66763,Entire home/apt,130,4,174,2018-10-22,2.11,1,43
408267,"Cozy Room, Classic Chicago House",2032839,Patricia,,Rogers Park,42.01855,-87.66782,Private room,45,2,50,2018-11-21,0.59,2,298
408268,Private Room near Lake and Train,2032839,Patricia,,Rogers Park,42.01815,-87.66837,Private room,45,2,60,2018-08-09,0.73,2,314
412182,Spacious + Convenient Logan Square One-bed Apt,2052009,Sarah,,Logan Square,41.91891,-87.69902,Entire home/apt,90,3,116,2018-12-30,1.37,1,57
422214,Niki's Place-2 units-4 floors-Sleeps18-Wicker Park,1802802,Niki,,West Town,41.89843,-87.66659,Entire home/apt,500,3,117,2019-04-01,1.39,1,327
446474,Vintage Ukrainian Village Apt!,2217180,Yuri,,West Town,41.90095,-87.68181,Entire home/apt,175,3,4,2015-08-15,0.05,1,26
450648,Luxury Space - Come & Relax,2204693,Dl,,Near South Side,41.86614,-87.62275,Private room,119,3,38,2018-06-21,0.45,1,0
464581,"Large, Private Logan Square Studio",2308792,Jonathan,,Logan Square,41.92451,-87.69385,Entire home/apt,49,1,545,2019-04-14,6.74,1,66
477733,Sunny Duplex Pilsen Arts Dist./UIC/McCormick Place,2367351,Leila,,Lower West Side,41.85329,-87.66539,Entire home/apt,200,2,165,2019-03-31,1.97,1,297
479086,Hostel Earphoria,337459,Earphoria,,Avondale,41.93245,-87.71528,Shared room,20,1,155,2019-03-26,1.85,1,316
484898,Charming 1906 cottage Northside,2400107,Allison,,Uptown,41.97053,-87.67267,Entire home/apt,225,3,14,2018-06-11,0.17,1,0
488097,Chicago room minutes from Downtown,2414938,Sara,,West Town,41.91173,-87.6731,Private room,60,3,14,2018-08-26,0.42,1,60
496809,"Spacious Room with plush King Bed, Rogers Park",2453507,Estelle,,Rogers Park,42.00435,-87.67501,Private room,85,3,36,2018-08-28,0.58,3,231
507517,Private Lincoln Square Garden Apt,2501182,Nate,,Lincoln Square,41.96714,-87.69611,Entire home/apt,95,2,256,2019-03-31,3.11,1,276
533831,Perfect Lincoln Park home in a great location!,483146,Sasha,,Lincoln Park,41.91269,-87.6425,Entire home/apt,280,2,51,2018-12-28,0.62,1,313
537419,Groovy on the Lake  private bd/bth,919011,Jacqueline,,Lake View,41.94286,-87.63919,Private room,130,1,28,2015-10-20,0.34,2,365
542067,Logan Square Modern Vintage Garden,2273840,Sarah,,Logan Square,41.93065,-87.70089,Entire home/apt,125,2,242,2019-03-17,2.92,1,324
548905,Home Away From Home,2698691,Leo,,Grand Boulevard,41.82293,-87.61559,Entire home/apt,85,2,206,2018-12-10,2.56,1,324
573540,Drop-dead fab on the Lake  2bd/2bth,919011,Jacqueline,,Lake View,41.94284,-87.63919,Entire home/apt,490,1,35,2015-09-21,0.43,2,365
585353,Great neighborhood! Price Drop *,2885441,Tracy,,West Town,41.88956,-87.66267,Private room,70,1,112,2019-03-18,1.36,5,342
585356,"Price Drop! Great Deal, Great area!",2885441,Tracy,,West Town,41.88998,-87.6624,Private room,74,1,115,2019-04-07,1.41,5,319
589871,Beautiful House for rent Edgebrook,2824576,Jeff,,Forest Glen,41.99324,-87.75699,Entire home/apt,225,3,7,2018-10-08,0.11,3,325
611839,"Stylish, comfortable room in nice Duplex",3034693,Daniela,,North Center,41.93537,-87.67946,Private room,42,1,125,2019-04-05,1.77,1,181
628149,Price drop! Affordability+Location!,2885441,Tracy,,West Town,41.89052,-87.66085,Private room,55,1,77,2019-04-06,0.96,5,272
629745,"Warm, bright 2br/2ba in West Town!",2445249,Gary And Cassie,,West Town,41.89375,-87.66545,Entire home/apt,129,2,201,2018-04-24,2.47,1,0
634310,The Stained Glass Apt. Edgewater #1,2915265,Felice,,Edgewater,41.99667,-87.66213,Private room,65,2,80,2019-03-31,0.99,2,182
640841,Designer Lakeview Haven. Walk to Wrigley Field!,3200044,James,,Lake View,41.94242,-87.67134,Entire home/apt,200,3,20,2019-04-08,1.94,2,28
642053,Wicker Park Garden Apartment,81779,Laura,,West Town,41.90567,-87.67311,Private room,86,2,8,2018-10-04,0.10,11,317
642065,Bucktown Apartment,81779,Laura,,West Town,41.90686,-87.67319,Private room,119,2,31,2019-04-14,0.49,11,321
650894,Premium Condo-Gold Coast-Water View,3269423,Gregory,,Near North Side,41.90959,-87.62541,Entire home/apt,249,7,11,2018-10-10,0.14,2,363
651742,Edgebrook Lg bdr by golf course,2824576,Jeff,,Forest Glen,41.99244,-87.75569,Private room,75,2,50,2018-10-29,0.66,3,363
662034,Edgebrook bdr by golf course,2824576,Jeff,,Forest Glen,41.99201,-87.75719,Private room,65,2,50,2018-12-01,0.73,3,326
675641,"Posh Flat, 20 Mins to Downtown.",3230291,David,,Lake View,41.94301,-87.65064,Private room,54,2,327,2019-01-01,4.11,5,59
681842,Bedrm/Bath - Swanky Northside Condo.,3472696,Roxane,,West Ridge,41.99348,-87.68121,Private room,50,3,21,2018-10-15,0.30,1,296
686185,Huge private br in Wicker/Ukranian,370619,Drew,,West Town,41.9045,-87.68246,Private room,53,3,102,2017-10-09,1.27,2,349
697634,"2 BD Condo by downtown,park,lake",3574415,Marv,,Near North Side,41.90302,-87.63499,Entire home/apt,99,31,149,2018-12-17,2.11,2,53
699284,Your Sweet Chicago Home,3586103,Judy,,Lincoln Park,41.92929,-87.64895,Entire home/apt,800,3,43,2018-12-29,0.54,1,354
709870,Off the Beaten Path on Harding Ave,3179866,Gonzalo And Nora,,Humboldt Park,41.9,-87.72141,Entire home/apt,99,3,101,2019-03-17,1.28,1,253
713431,Large Private 3 Bedroom Apartment,718347,Laura & Jeremy,,West Town,41.90894,-87.69213,Entire home/apt,119,1,296,2018-12-30,3.73,3,289
722570,Modern & Cozy Lincoln Square Condo!,3731751,Kristi,,Lincoln Square,41.97484,-87.69196,Entire home/apt,139,1,24,2018-10-08,0.31,1,285
724895,Close to Chicago music Festivals!!!,2885441,Tracy,,West Town,41.88995,-87.66096,Private room,44,1,110,2019-03-17,1.40,5,279
726376,"Spacious Studio, Amazing Location!",2658212,James,,Lake View,41.93932,-87.65218,Entire home/apt,85,1,562,2019-04-10,7.13,5,54
727847,Palmer Treehouse - Bedroom 2,62150,K.Anne,,Logan Square,41.92255,-87.70293,Private room,60,2,65,2018-10-28,0.83,2,329
731232,Logan Square-Chicago Prime Location-Longer Stays,3804977,Paul And Nancy,,Logan Square,41.92669,-87.699,Entire home/apt,119,3,116,2019-03-26,1.47,1,292
735447,"walk to bus, trains, private & easy",3836635,Caitlin,,Humboldt Park,41.91139,-87.70404,Private room,44,15,135,2018-10-05,1.72,4,0
739495,Lovely 2 bedroom in Lincoln Square ,3867687,Janet,,Lincoln Square,41.97847,-87.68087,Entire home/apt,99,4,161,2019-03-30,2.31,1,164
753809,LUXURY LOOP w/Balcony GYM & SPA by Millennium Park,3965428,Rob,,Loop,41.88624,-87.61566,Entire home/apt,94,31,13,2015-08-15,0.17,53,291
764856,Stunning Downtown Artist Loft (West Loop),2619611,Andrew,,Near West Side,41.88722,-87.64993,Entire home/apt,159,2,173,2019-04-08,2.22,2,79
773127,Comfy Room & Bike in Roscoe Village,4009750,Matt,,North Center,41.94994,-87.682,Private room,84,2,128,2017-06-04,1.64,2,0
783359,Modern Boystown/Wrigleyville 1 BDRM,4129040,Michael,,Lake View,41.94884,-87.64905,Entire home/apt,103,2,11,2018-01-01,0.26,1,0
789429,Guest bedroom with private bath,1185573,Graz Anton,,Uptown,41.96193,-87.66238,Private room,99,365,0,,,3,365
789670,Spacious space in Bucktown 10 min. from the loop,4161186,Christine,,Logan Square,41.91661,-87.67159,Private room,225,1,0,,,1,165
789867,Beautiful Private Room Near CTA With Free Parking,2782694,Cameron,,Uptown,41.96437,-87.67398,Private room,20,2,177,2019-03-30,2.44,1,48
790016,Italian style in elegant apartment,1185573,Graz Anton,,Uptown,41.96046,-87.66346,Entire home/apt,299,365,16,2013-08-18,0.21,3,365
790934,04. Pullout sofa bed in common room,2907254,Joe,,West Ridge,42.01562,-87.68818,Shared room,70,1,134,2018-12-31,1.72,16,90
810974,Charming Rogers Park Bedroom Near Loyola Univ,4264577,Sondra,,Rogers Park,42.00184,-87.66951,Private room,50,2,91,2019-04-13,2.18,1,342
818109,"Cool Calm Uk Village, Awesome location + House",3908,Layne,,West Town,41.89513,-87.674,Entire home/apt,75,28,8,2018-05-02,0.10,2,218
824518,"Cozy, Beautiful & Vintage Drenched",2655877,Bret,,West Town,41.90213,-87.67598,Entire home/apt,95,28,86,2018-10-31,1.15,1,318
834943,Lincoln Square 2 Bedroom Condo - Welles Park View,4367266,Christopher,,Lincoln Square,41.96164,-87.68334,Entire home/apt,90,3,23,2019-04-12,1.64,1,275
863120,Cozy Private Room in a unique Chicago Penthouse,4525503,Nejla Yatkin And Enki,,Lincoln Park,41.9217,-87.65959,Private room,85,2,75,2019-04-14,1.08,1,153
872247,Modern one bedroom apartment,3217184,Priti,,Lower West Side,41.85939,-87.65271,Entire home/apt,125,2,154,2019-04-01,2.13,2,12
873628,"River West, Grand Blue Line Stop",4611613,Russ,,West Town,41.89397,-87.64975,Private room,150,3,81,2018-10-07,1.13,1,173
887038,Lincoln Park Apt - 1 Bedroom plus alcove & futon,101521,Red,,Lincoln Park,41.9263,-87.65567,Entire home/apt,150,32,36,2017-05-26,0.50,4,228
896181,Guest Room in AMAZING Location - Wicker Park!,3932195,Megan,,West Town,41.90729,-87.66571,Private room,40,6,25,2018-08-09,0.40,2,11
903996,Private Entrance/Steam Room Ensuite,4019426,Colleen,,Logan Square,41.92649,-87.7138,Private room,110,2,125,2018-11-11,1.77,1,309
909096,Banging Playhouse with Huge Roof Deck on Bloomingdale Trail,4069585,Liz,,Humboldt Park,41.91105,-87.70927,Entire home/apt,400,1,191,2019-03-27,2.55,13,188
918314,Spacious 4 Bed Wicker Park Condo ,3636846,Quinn,,West Town,41.91139,-87.68517,Private room,50,360,0,,,1,362
929914,Charming apartment in Old Town,5007980,Lynn,,Lincoln Park,41.91316,-87.63813,Entire home/apt,115,3,260,2019-04-02,3.54,1,267
931105,Modern Guest Bedroom Room in Designers House,5015135,Samantha,,East Garfield Park,41.88449,-87.69659,Private room,75,3,23,2018-11-02,0.32,1,362
934509,Pilsen Art House-Raspberry Room,558687,Lorie,,Lower West Side,41.85561,-87.66861,Private room,37,1,38,2019-04-06,0.52,2,73
949514,Modern Loft-Style Pad in Wicker!,5148353,Steven,,West Town,41.90677,-87.66788,Private room,75,3,114,2018-11-05,1.53,1,16
960326,Stay in a Designer Penthouse with Art Gallery,5228189,Matthew,,West Town,41.89505,-87.65449,Entire home/apt,302,1,214,2019-04-08,3.00,4,309
979841,"Huge Victorian near Loyola, Lake #1",5076708,Lois And Eduardo,,Edgewater,41.99384,-87.67037,Private room,69,2,176,2019-03-31,2.41,4,339
979926,"Huge Victorian near Loyola, Lake #2",5076708,Lois And Eduardo,,Rogers Park,42.00623,-87.66794,Private room,59,2,212,2019-03-31,2.93,4,312
979942,"Huge Victorian near Loyola, Lake #3",5076708,Lois And Eduardo,,Rogers Park,42.00426,-87.66693,Private room,59,2,201,2019-04-07,2.74,4,335
983640,Huge Victorian near Loyola 2bd Apt,5076708,Lois And Eduardo,,Rogers Park,42.00381,-87.67082,Entire home/apt,159,2,146,2019-03-18,2.05,4,319
984850,"Spacious, Eclectic Loft with Rooftop in Old Town",5402236,Casey,,Near North Side,41.90465,-87.63591,Entire home/apt,749,2,89,2018-11-11,1.20,5,276
1016539,Family-Friendly 3-Bedroom Apartment,718347,Laura & Jeremy,,West Town,41.90659,-87.69538,Entire home/apt,119,1,263,2019-03-31,3.62,3,259
1020810,Beautiful Condo in Chicago,3843347,Andrea,,Near North Side,41.8943,-87.62609,Entire home/apt,100,30,25,2018-11-17,0.34,3,259
1027405,Chicago Women's Residence/ Paris Rm,5654677,Urban Art,,North Lawndale,41.85432,-87.70769,Private room,45,2,6,2016-07-31,0.13,4,0
1027463,Chicago Women's ResidenceFlorenceRm,5654677,Urban Art,,North Lawndale,41.85423,-87.70784,Private room,45,2,6,2018-09-16,0.14,4,89
1027741,Chicago Women's Residence Midler Rm,5654677,Urban Art,,North Lawndale,41.85455,-87.70768,Private room,45,2,2,2018-09-17,0.26,4,137
1032943,"4 rms/6 beds, 2.5 baths, Lake Michigan & McCormick",5684259,Marva,,Oakland,41.81996,-87.59978,Entire home/apt,250,2,173,2019-03-31,2.42,4,125
1056430,Charming space in Boystown/Lakeview,5830215,Albert And Antonio,,Lake View,41.94376,-87.65164,Private room,79,2,288,2019-04-14,3.94,1,305
1080532,Mid-Century mdn twnhs in Lakview,1838943,Sunnie/Randolph,,Lake View,41.93396,-87.64108,Entire home/apt,114,6,21,2018-10-09,0.30,2,240
1083987,MODERN LOFT Downtown FREE Pool/HotTub/Gym KING BED,3965428,Rob,,Near South Side,41.85278,-87.62453,Entire home/apt,85,32,20,2017-10-15,0.28,53,317
1096191,Studio at the Lake,6023157,Nataliya,,Uptown,41.97349,-87.65334,Entire home/apt,60,30,39,2018-09-10,0.54,1,31
1101457,Tiny House Camper in the City,6050945,Seamus,,Austin,41.89044,-87.7714,Entire home/apt,58,1,56,2019-04-10,1.11,2,310
1101458,Private Suite in Historic District,6050945,Seamus,,Austin,41.88655,-87.77086,Private room,55,1,173,2019-02-19,2.41,2,305
1113259,Private room in a cozy city condo,6109924,Nicole,,Rogers Park,42.01761,-87.67987,Private room,55,1,89,2019-04-01,1.23,1,309
1127661,Art House in Hip Logan Square,2371848,Jason & Jennifer,,Logan Square,41.91791,-87.70933,Private room,59,2,197,2018-09-23,2.76,1,49
1129741,Large modern apartment near CTA,4778146,Mila,,East Garfield Park,41.88282,-87.72026,Entire home/apt,80,7,0,,,1,0
1135388,Entire Logan Square Home for Rent!,6228429,Amy,,Logan Square,41.92397,-87.69,Entire home/apt,249,3,13,2016-07-17,0.18,1,257
1138252,Gorgeous Lincoln Park walk up,4955989,Melissa,,Lake View,41.9375,-87.65017,Entire home/apt,375,13,5,2018-01-21,0.15,1,226
1138514,Great 1B Steps from Beach :),6245550,E.,,Rogers Park,42.00527,-87.66405,Entire home/apt,59,14,24,2018-08-03,0.36,1,265
1141045,"Posh Flat, Close to Downtown (No 2)",3230291,David,,Lake View,41.94665,-87.65517,Private room,54,2,318,2019-03-18,4.42,5,52
1171860,"Lincoln Park Studio, Great Value!",2658212,James,,Lincoln Park,41.92628,-87.64026,Entire home/apt,50,2,471,2019-03-31,6.70,5,35
1183249,"Boystown Studio, Outstanding Value!",2658212,James,,Lake View,41.9395,-87.64483,Entire home/apt,79,1,441,2019-04-14,6.17,5,15
1185749,3 Bedroom Charming Vintage Hideaway,1664593,Matt & Christy,,Near West Side,41.87086,-87.68305,Entire home/apt,99,3,273,2019-03-31,3.82,1,41
1217096,Designer Flat / Perfect Location,3230291,David,,Lake View,41.94674,-87.64924,Private room,95,2,290,2019-01-02,4.10,5,66
1229238,Two story family home,6705392,Mario,,Portage Park,41.94735,-87.75762,Entire home/apt,250,1,81,2019-04-14,1.40,2,301
1229267,Single/room share,6705392,Mario,,Portage Park,41.94556,-87.75419,Private room,40,1,8,2017-08-05,0.14,2,324
1249397,Spacious 3BD Home in Ravenswood,6808293,Jon,,Lincoln Square,41.97009,-87.67423,Entire home/apt,130,1,10,2017-08-17,0.14,2,192
1278457,Jumbo 4br in the Wicker/Ukranian,370619,Drew,,West Town,41.90439,-87.68212,Entire home/apt,300,5,22,2018-01-04,0.34,2,349
1291440,Urban Oasis--Wicker Park2 Vintage,906713,Stephanie,,West Town,41.90143,-87.67836,Private room,75,2,158,2018-10-27,2.25,2,240
1296053,Private Rm nr Lake & McCormick Ctr,5684259,Marva,,Oakland,41.82147,-87.60086,Private room,75,1,27,2018-10-06,0.39,4,304
1296218,Private Rm2 nr Lake & McCormick Pl,5684259,Marva,,Oakland,41.82184,-87.60129,Private room,75,1,22,2018-10-17,0.31,4,303
1304049,Private room near UIC Medical Dist.,7089017,Sharon,,Near West Side,41.8719,-87.68486,Private room,100,1,96,2018-11-10,1.40,1,316
1321332,Lincoln Park Single Family Home,946954,Jeff,,Lincoln Park,41.92913,-87.66921,Entire home/apt,500,2,62,2019-03-31,0.93,1,290
1325769,Historic Walk-Up; Safe Area & Close to EVERYTHING,7195599,Kelly,,Lincoln Park,41.91355,-87.63675,Private room,198,1,21,2017-04-09,0.30,1,68
1333431,2 BR suite w/ 3 beds near lakefront,5684259,Marva,,Oakland,41.82179,-87.59986,Shared room,200,1,6,2017-08-06,0.11,4,295
1336364,Oakley Bells,1152621,Tamara,,West Town,41.89934,-87.68443,Entire home/apt,80,2,103,2019-02-17,1.52,1,56
1346414,Charming Andersonville 1BR - Yours,7015110,Iggy & Lindsay,,Edgewater,41.98288,-87.66708,Entire home/apt,95,3,98,2019-03-30,1.40,1,52
1356190,Logan Square Vintage Deluxe Suite,3069675,Gabrielle,,Logan Square,41.92083,-87.68896,Private room,90,1,212,2019-04-07,3.12,1,307
1359312,Jazzy Blu GuestRM/Priv BA in Bronzeville/Hyde Park,7378024,Savannah,,Washington Park,41.79753,-87.62155,Private room,73,2,48,2017-10-09,0.70,1,41
1361421,Queen Bed Room - Wrigley Hostel,7391164,Brendan,,Lake View,41.94633,-87.65506,Private room,80,1,17,2019-03-31,0.27,5,259
1369384,Private bed & bath w/garage parking,7385510,Anna,,Irving Park,41.95564,-87.71154,Private room,60,2,125,2018-11-25,1.80,1,320
