id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6321615,Quiet space in busy Bucktown,32895726,Maria,,Logan Square,41.92409,-87.68419,Private room,60,4,42,2019-06-09,0.86,1,269
6324363,Spacious 1915 Condo near Lake!,1931615,Jesse,,Rogers Park,42.00386,-87.66209,Entire home/apt,170,2,128,2019-06-23,2.55,1,0
6325307,Solar Powered 4 Bed/3.5 Ba for Families,27894580,Jonathan,,Albany Park,41.96318,-87.70387,Entire home/apt,299,2,10,2019-07-13,0.20,1,6
6343895,"A Room in a Charming Home in Beverly, Chicago",33039621,Andrew,,Beverly,41.71277,-87.66598,Private room,44,1,36,2018-08-05,0.73,1,0
6344612,Pretty little flat.,21180534,Erica,,Uptown,41.97186,-87.66115,Entire home/apt,69,2,112,2019-06-03,2.21,1,49
6346216,Mountain Room in Logan Square,33053901,Andrea,,Logan Square,41.9315,-87.71481,Private room,95,1,13,2018-01-21,0.58,2,0
6359332,Stunning LUX APT in River North,33127842,Kari,,Near North Side,41.88806,-87.63422,Entire home/apt,164,21,2,2019-06-09,0.21,20,348
6362890,Gold Coast Modern One bdrm Gorgeous view,7775903,Chelsi & Serhat,,Near North Side,41.91058,-87.6309,Entire home/apt,80,28,14,2019-06-01,0.28,1,262
6363328,Cozy studio in amazing location,33154489,Sara,,Lincoln Square,41.96945,-87.69439,Entire home/apt,79,3,149,2019-06-27,3.11,1,153
6365974,Cute cozy cottage 20 min 2 downtown,31669178,Donna,,Hegewisch,41.65156,-87.54165,Entire home/apt,99,2,26,2018-08-15,0.52,4,144
6374350,Spacious garden level suite,6700231,Petra,,North Center,41.94782,-87.68428,Private room,78,2,92,2019-07-08,1.89,1,309
6374890,Bright 1bd in Ukrainian / Humboldt,33221491,Mary,,West Town,41.8984,-87.69673,Entire home/apt,99,2,32,2019-06-23,0.64,1,13
6375348,Convenient Quiet Oasis near Downtown and Beach,16050215,Terryon,,Douglas,41.8324,-87.61058,Private room,70,3,159,2019-07-06,3.18,2,225
6376734,NEW 2BEDROOM 2BATHROOM GREAT LOCATION South Loop,3965428,Rob,,Loop,41.87207,-87.62999,Entire home/apt,133,31,2,2016-08-02,0.04,67,365
6391342,Close to Downtown and United Center,24673972,Kok Keng,,West Town,41.89259,-87.66999,Private room,80,2,28,2016-08-01,0.62,1,0
6396451,University Village Condo,33352393,Andrew,,Near West Side,41.86159,-87.64795,Entire home/apt,150,2,25,2017-08-20,0.49,1,0
6406528,E,26096089,Ben,,Edgewater,41.98937,-87.66698,Shared room,90,12,55,2018-08-11,1.08,1,365
6419072,Unique and Cozy updated home,7430573,Melissa,,Irving Park,41.95576,-87.72881,Entire home/apt,69,6,8,2017-10-14,0.26,1,0
6423299,Champagne Living in Chicago's Coolest Airbnb Art Gallery,5228189,Matthew,,West Town,41.89681,-87.65513,Entire home/apt,280,1,178,2019-06-27,3.55,5,147
6426005,Cat & Cubs Lover Special,3621097,Marcus,,Lake View,41.94571,-87.65136,Entire home/apt,200,1,35,2018-07-29,0.69,3,0
6447131,River North's Finest  -  Sleeps 6,5640784,Dean,,Near North Side,41.89592,-87.63466,Entire home/apt,249,2,178,2019-06-17,3.55,2,245
6460914,Cozy cottage in Chicago - dog friendly.,8759336,Patrice,,West Ridge,42.00663,-87.68544,Entire home/apt,82,4,23,2018-09-02,0.47,1,6
6463650,Hyde Park/Kenwood Coach House,5007312,Jay,,Kenwood,41.80852,-87.59589,Private room,150,2,23,2018-10-08,0.49,1,351
6472628,Pilsen Arts Custom Home,33813743,Zandra,,Lower West Side,41.84968,-87.67627,Private room,39,2,33,2019-05-24,0.65,3,326
6480445,Tree top 2nd floor 3 bedrm Apt,28172807,Sadie Rose And Patrick,,Avondale,41.93521,-87.71096,Entire home/apt,100,2,102,2019-07-01,2.68,2,256
6488146,Lux Furnished housing KING BED+Master Bathroom,3965428,Rob,,Loop,41.88745,-87.61732,Entire home/apt,300,31,3,2018-09-02,0.06,67,349
6499322,"Sweet Home Chinatown, close to McCormick",33870996,Yvonne,,Armour Square,41.8503,-87.6324,Entire home/apt,190,2,169,2019-06-27,3.38,4,78
6504170,West Town Traveler's Lodge,4591141,Moudi,,West Town,41.90064,-87.67056,Entire home/apt,116,1,442,2019-07-05,8.80,2,54
6510361,Grand Suite @ Raffaello Hotel,23612069,Tj,,Near North Side,41.90093,-87.62102,Entire home/apt,160,1,194,2019-06-27,3.90,16,76
6515667,2BD/1B Old Town!   Walk to North Ave. Beach & Zoo,683529,Joe,,Lincoln Park,41.91241,-87.63807,Entire home/apt,275,4,34,2019-06-16,0.71,20,332
6516410,Artful 19th Century Home,34075956,Bladon + Pablo,,West Town,41.89825,-87.66731,Entire home/apt,120,1,174,2019-06-29,3.47,1,69
6524346,Private 2-Bedroom Floor in Vintage Home,34121377,Elaine,,Hyde Park,41.79119,-87.59099,Private room,90,2,26,2019-07-07,0.52,1,34
6528643,2bd/2b close to EL-shopping-dining-cafes,683529,Joe,,North Center,41.94242,-87.6802,Entire home/apt,275,2,17,2019-05-05,0.41,20,351
6528832,2BD/2BA  2 blks to EL-Lincoln Pk Zoo-walk to beach,683529,Joe,,Lincoln Park,41.91386,-87.63906,Entire home/apt,299,2,19,2019-05-27,0.49,20,353
6528867,2BD/2BA 2 blck to EL-Walk to Zoo & Beach,683529,Joe,,Lincoln Park,41.91205,-87.63928,Entire home/apt,325,2,17,2019-06-16,0.44,20,344
6528967,Roscoe 3BD/2BA walk to shops/cafes (vn2),683529,Joe,,North Center,41.93974,-87.68155,Entire home/apt,309,2,12,2018-10-15,0.32,20,353
6552046,Home away from Home.,33813743,Zandra,,Lower West Side,41.84807,-87.67648,Shared room,25,2,19,2019-05-08,0.38,3,329
6553226,Amazing Wicker Park Warehouse!!!!,2392656,Brett,,West Town,41.90307,-87.67324,Entire home/apt,250,3,48,2019-01-05,0.98,1,43
6570622,Unique Lincoln Park Apartment,11072965,Tabitha,,Lincoln Park,41.91882,-87.65416,Entire home/apt,117,3,19,2017-04-16,0.42,1,0
6572020,Room on the NW side for pet lovers,10390333,Alicia,,Belmont Cragin,41.91855,-87.75299,Private room,50,2,28,2018-10-08,0.56,1,77
6576714,Private BR;Parking by UofC/HydePark,34396037,Kristy And Shaunte,,Woodlawn,41.77699,-87.59742,Private room,55,1,95,2019-06-14,1.94,1,294
6577697,Classic Meets Contemporary Logan SQ,30286559,Marco,,Logan Square,41.93129,-87.70828,Entire home/apt,180,2,3,2016-06-20,0.06,1,0
6585861,"Clean, safe and family-friendly",3711986,Guy,,Lincoln Square,41.97005,-87.68436,Entire home/apt,325,2,19,2018-07-15,0.38,1,20
6588681,Logan Square Studio,5212119,Mark,,Logan Square,41.93013,-87.70236,Entire home/apt,85,2,238,2019-07-10,4.74,1,270
6602309,Bucktown suite w/ private entrance,34541879,Lisa,,Logan Square,41.92162,-87.67955,Private room,95,2,10,2017-08-08,0.27,1,0
6612044,Private suite in Lincoln Square,11581930,Beatrice,,Lincoln Square,41.9715,-87.69707,Entire home/apt,85,2,181,2019-07-13,3.61,1,302
6614198,Chic 1 bedroom apartment steps from Wrigley Field!,34604016,Miranda,,Uptown,41.95457,-87.6556,Entire home/apt,117,1,23,2018-10-17,0.47,1,0
6622853,Condo in Perfect Lincoln Park Location,3666952,Lacey,,Lincoln Park,41.91515,-87.64491,Entire home/apt,180,4,116,2019-07-09,2.37,1,292
6625214,Charming Family Home in Heart of Little Italy/UIC,34676095,Anna,,Near West Side,41.87279,-87.66205,Entire home/apt,155,2,50,2019-06-25,2.45,2,251
6634916,Rooms in Vintage-Style Lincoln Square Condominium,34473759,Kerry,,Lincoln Square,41.97254,-87.69631,Private room,85,2,80,2019-07-05,1.72,2,55
6644005,Boutique Design Condo with Rooftop Terrace,21924626,Nathan,,Lake View,41.94197,-87.64853,Entire home/apt,399,1,35,2018-11-23,0.73,2,106
6644524,Marine Layer Loft,34778026,Jimmy,,West Town,41.91276,-87.6782,Entire home/apt,300,2,76,2019-07-01,1.57,1,269
6654182,"1 BD Condo by downtown,park,lake",3574415,Marv,,Near North Side,41.90274,-87.63303,Entire home/apt,79,31,57,2019-06-29,1.18,2,261
6655683,Duplex Apartment 4 bd 3 bath + Yard,8206596,Jonathan,,Rogers Park,42.00232,-87.66686,Entire home/apt,275,2,16,2019-06-30,0.34,2,251
6671151,Uptown Gem-Large Fully Renovated 2Bed/2Bath Condo,34916049,Dan,,Uptown,41.96984,-87.6602,Entire home/apt,199,4,9,2017-01-01,0.18,2,5
6673071,Entire Luxury Townhouse Close to DePaul,31719241,Susan,,Lincoln Park,41.92839,-87.66205,Entire home/apt,699,4,28,2019-05-24,0.57,1,147
6677879,Cozy & Spacious Lakeview Apt,1763929,Aryan,,Lake View,41.93926,-87.67101,Entire home/apt,129,1,12,2017-01-01,0.24,1,0
6686012,2BR Bursting w/ Character in Hip Logan Square!,25505766,Danielle,,Logan Square,41.92455,-87.70258,Entire home/apt,100,2,241,2019-06-28,4.93,2,285
6690014,1 Bedroom Apt in Great Location!,35015726,Michelle,,Lake View,41.93914,-87.64185,Entire home/apt,199,2,7,2019-06-16,0.14,1,8
6693367,Uptown Gem-Private Room & Bathroom-Free Parking,34916049,Dan,,Uptown,41.97009,-87.65906,Private room,99,2,170,2019-07-08,3.42,2,66
6703210,"Room On Quiet, Convenient Street in Wicker/Buck",21813711,Aaron,,West Town,41.91225,-87.67394,Private room,95,1,96,2019-06-30,1.93,1,248
6705053,3b/2b Penthouse Sky Loft | By ENVITAE,71423,Anthony,,Loop,41.88662,-87.61565,Entire home/apt,367,2,88,2019-06-27,1.77,3,64
6705844,3BRs3BAs spread over 2 Flrs in Old Town Penthouse,33002609,Riddhi,,Near North Side,41.91058,-87.64309,Entire home/apt,402,2,30,2018-10-08,0.62,1,217
6712154,Fabulous & Rarely Available Andersonville 2br/2ba,1678121,Robert,,Edgewater,41.9848,-87.66948,Entire home/apt,150,3,1,2015-07-27,0.02,1,13
6713251,Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy,683529,Joe,,North Center,41.94059,-87.67952,Entire home/apt,275,2,20,2018-10-23,0.48,20,356
6713438,Beautiful Home in the Heart of Old Town,10064287,Amanda,,Near North Side,41.90856,-87.63446,Entire home/apt,600,1,14,2017-09-17,0.29,1,0
6716477,"3BD/2BA Perfect 4 Families,walk to shops/cafes",683529,Joe,,North Center,41.9401,-87.6804,Entire home/apt,255,2,18,2019-03-20,0.38,20,351
6716705,3BD/2BA (vs2) Perfect 4 Families/walk to shops,683529,Joe,,North Center,41.94031,-87.68018,Entire home/apt,340,2,15,2019-06-12,0.33,20,355
6717327,Cozy and unique bungalow,9198294,Mehrdad,,North Park,41.97581,-87.71247,Entire home/apt,75,2,15,2016-07-30,0.30,1,0
6724355,Cozy 2 Bedroom Private Level,32200299,Nate,,Woodlawn,41.78244,-87.61328,Private room,57,2,104,2019-05-26,2.13,2,318
6729727,Classic Chicago Greystone Apt. ( Support a Cause),35241159,Oliver,,Uptown,41.97002,-87.65677,Private room,99,1,121,2019-07-02,2.44,2,312
6730019,Cute private room in Andersonville,35243622,Rachel,,Uptown,41.97465,-87.66549,Private room,75,1,9,2017-08-25,0.18,1,0
6731350,Cozy and Quiet Double Room & Private Bathroom,8299584,Mana,,Logan Square,41.91447,-87.70961,Private room,69,3,11,2018-10-15,0.22,1,308
6732036,Spacious unique artist's home in Pilsen,34217631,Kenneth,,Lower West Side,41.85568,-87.64582,Entire home/apt,180,2,78,2019-06-29,1.59,1,148
6736478,King Ahasuerus Suite,4010906,Bobbie,,Grand Boulevard,41.81974,-87.61465,Private room,115,2,2,2017-10-08,0.04,5,365
6741808,"Lakeview Garden Apt | Close to Wrigley and the ""L""",43691,Christopher,,Lake View,41.9387,-87.65404,Entire home/apt,149,1,79,2019-07-06,5.79,1,332
6750168,Hip Homebase to Explore Chicago,1649647,Bianca,,West Town,41.91345,-87.6677,Entire home/apt,97,2,175,2019-07-12,3.59,5,350
6757098,CHARMING NEIGHBORHOOD 2BR APT!,1649647,Bianca,,West Town,41.89351,-87.67486,Entire home/apt,99,2,174,2019-07-12,3.55,5,345
6763627,Sunny Mediterranean Manor <3,5113146,Holly (Nickname Cyan),,Logan Square,41.9219,-87.71702,Private room,49,3,14,2019-06-09,0.38,1,13
6764230,Very Comfortable Air mattress in Artistic room,35411575,David,,Washington Park,41.78632,-87.62237,Private room,50,1,20,2019-06-23,0.41,2,362
6764244,Cozy lil' gem apartment in Logan Square,4437497,Dave & Anna,,Logan Square,41.91916,-87.7099,Entire home/apt,75,7,85,2019-05-19,1.71,1,256
6764833,Private Room for Frugal traveller,35411575,David,,Washington Park,41.7857,-87.62109,Private room,65,1,52,2019-06-30,1.05,2,362
6767677,Beautiful West Loop LOFT_ Timber/Brick/FirePlace,35092958,Mariya,,West Town,41.89089,-87.66117,Entire home/apt,145,1,111,2019-06-26,2.49,1,195
6773167,Three Bedrooms in Cozy Townhome in Grand Crossing,35412645,Aughty,,Greater Grand Crossing,41.76682,-87.6294,Private room,99,3,6,2018-10-28,0.17,8,102
6774898,Apartment in Roscoe Village,18004005,Bart,,Lake View,41.94156,-87.67332,Entire home/apt,99,5,7,2018-08-02,0.14,1,0
6777362,Bronzeville-Near to Downtown Chicago- Queen Bed,10348066,James,,Douglas,41.83075,-87.61959,Entire home/apt,50,13,7,2019-01-01,0.15,1,0
6780171,Roscoe Village 2BD/1BA Fireplace E1,683529,Joe,,North Center,41.94408,-87.67646,Entire home/apt,275,2,13,2019-06-03,0.30,20,344
6780531,Extra Large Ukranian Village 2br/2ba,8756151,Gina & Rey,,West Town,41.89779,-87.67735,Entire home/apt,150,6,11,2017-08-31,0.25,1,0
6782452,Entire floor urban retreat private guest suite,35506107,Eileen,,Edgewater,41.97805,-87.66153,Private room,80,1,141,2019-07-10,7.07,1,182
6782887,2b/2b 1 Block to MagMile/WaterTower | By ENVITAE,71423,Anthony,,Near North Side,41.89143,-87.62645,Entire home/apt,1124,3,147,2019-06-21,2.97,3,70
6790448,Bunk bed room in Logan Square!,34317953,Carrie,,Logan Square,41.92897,-87.72047,Private room,78,2,7,2019-06-23,0.14,1,18
6793653,4BD/2BA Suite w/Fireplace (re2) Perfect 4 Families,683529,Joe,,North Center,41.94373,-87.67557,Entire home/apt,430,2,12,2019-05-05,0.26,20,334
6794333,Cozy sailboat in urban harbor,27752204,Barbara,,Near South Side,41.86154,-87.61317,Entire home/apt,295,1,47,2019-06-20,0.96,1,0
6811019,Jasper Room Chicago 20 min to OHare,33737791,Jasper,,Jefferson Park,41.97025,-87.75274,Private room,85,1,40,2019-06-23,0.81,1,363
6820803,Private BR/BA (& 2 great cats!),35719315,Theresa,,Irving Park,41.95526,-87.70311,Private room,49,2,6,2015-10-18,0.12,1,0
6821346,Center of the Universe,32717482,Jason,,West Town,41.90963,-87.67643,Entire home/apt,200,2,0,,,1,0
6830348,⭐25% OFF❤️ Trendy | Parking | Best for Cubs Week⭐,35781467,Sonia & Syed,,Jefferson Park,41.96839,-87.76679,Entire home/apt,60,1,121,2019-06-18,4.03,32,152
6831232,Small Studio in Wrigleyville,8722548,Katie,,Lake View,41.95226,-87.65231,Entire home/apt,150,2,16,2017-08-27,0.33,1,0
6832650,Logan Square 3 BED/2 BATH 2FL Flat,1830992,Derek,,Logan Square,41.9219,-87.71012,Entire home/apt,200,2,14,2017-07-02,0.29,2,0
6843452,Spacious town home in Wicker Park,15494677,Jen,,West Town,41.89747,-87.66397,Entire home/apt,200,2,9,2018-07-22,0.18,2,0
6846209,Rogue Philanthropy Manor,35874075,Denise,,Humboldt Park,41.90667,-87.71429,Private room,55,2,84,2019-07-06,1.71,1,357
6853688,2BD/1BA Suite w/Fireplace (hp1) FREE PARKING!!,683529,Joe,,North Center,41.9381,-87.68161,Entire home/apt,250,2,11,2019-06-11,0.28,20,343
6853914,4 BD/2 BA Suite w/Fireplace (hp2),683529,Joe,,North Center,41.93763,-87.68367,Entire home/apt,405,2,15,2019-06-23,0.35,20,350
6854069,Lincoln Park 1BD/1BA Apt (1f),683529,Joe,,Lincoln Park,41.92677,-87.65126,Entire home/apt,250,2,35,2019-06-26,0.83,20,359
6855475,ST Room #1 Business or Vacations in the Windy City,35342456,Roberto,,Portage Park,41.9399,-87.75563,Private room,60,2,45,2019-05-27,0.93,14,360
6863046,Lincoln Park 2BD/1BA Fireplace #1r,683529,Joe,,Lincoln Park,41.92838,-87.64967,Entire home/apt,275,2,15,2018-09-30,0.32,20,352
6863178,Lincoln Park 4BD/2BA Fireplace (2),683529,Joe,,Lincoln Park,41.9279,-87.65064,Entire home/apt,475,3,31,2019-06-09,0.78,20,352
6881079,Modern Historian in Hip Ravenswood,1681963,Amanda,,Uptown,41.96189,-87.67026,Private room,100,2,43,2019-06-12,1.10,2,340
6884198,Lovely 2 BR in Safe Neighborhood,28262338,Shmuel,,North Park,41.99264,-87.72187,Entire home/apt,74,1,71,2019-07-05,1.45,1,11
6888244,Bright Uptown suite by the Lake with large porch,10626699,Christopher,,Uptown,41.97134,-87.65083,Private room,50,2,75,2019-05-18,1.85,1,315
6895813,Beautiful One Bedroom - Gold Coast,36133761,Amanda,,Near North Side,41.90592,-87.62922,Entire home/apt,76,2,123,2019-06-09,2.51,1,211
6897078,Stylish Studio Apartment in Ukrainian Village,36140345,Melissa,,West Town,41.90281,-87.67216,Entire home/apt,149,3,114,2019-07-08,2.41,1,323
6900612,This Is It Artist's Studio Gallery Cozy Guest Room,1095149,Diane,,Lower West Side,41.85818,-87.6628,Private room,22,2,149,2018-12-01,3.02,1,0
6925326,Logan Square- Blue & Red,36300208,Maria,,Avondale,41.93313,-87.72845,Private room,35,4,13,2019-05-22,0.26,9,280
6940725,South Shore 2 Bedroom/2 Bath,399935,Yvonne,,South Shore,41.76594,-87.56585,Entire home/apt,75,2,63,2019-07-08,1.29,1,25
6953009,Heart of Wicker Park Apartment,32541724,Kim,,West Town,41.90628,-87.67657,Entire home/apt,110,1,227,2019-06-30,4.61,1,40
6957460,The Sugar Skull Room,22215535,Matt,,Lower West Side,41.85681,-87.67013,Private room,21,2,230,2019-05-31,4.69,3,90
6957805,"Teal Room - King Bed, near CTA, 20min to Downtown",22608682,Ryan,,East Garfield Park,41.88341,-87.7098,Private room,12,1,372,2019-06-30,8.56,8,346
6967492,Logan Square -Green Room,36300208,Maria,,Avondale,41.93306,-87.72851,Private room,42,4,9,2018-11-03,0.18,9,211
6972944,Celebracio`n Special Events,4010906,Bobbie,,Grand Boulevard,41.81922,-87.61498,Private room,500,1,0,,,5,365
6975132,Mayfair 2BR near Blue Line (Monthly availability),36549783,Jeffrey,,Irving Park,41.9641,-87.73456,Entire home/apt,175,2,38,2019-03-17,0.80,12,118
6975423,Private room queen bed (K3),36549783,Jeffrey,,Irving Park,41.96382,-87.73494,Private room,59,3,11,2018-11-07,0.23,12,222
6990105,Great location.,33605887,Ewa,,West Town,41.90214,-87.66536,Entire home/apt,85,1,276,2019-07-12,11.36,2,12
6991262,Humboldt Park Hideaway,36654291,Robert & Kolby,,Humboldt Park,41.90872,-87.70736,Private room,47,2,172,2019-06-23,3.95,1,40
6994290,Loft like space in Logan Square,15013308,Christina,,Logan Square,41.91762,-87.69539,Entire home/apt,90,2,74,2019-06-09,1.61,1,293
7002438,Loft Overlooking Chicago Skyline,14972711,Karina,,West Town,41.89165,-87.67658,Entire home/apt,350,2,3,2017-05-21,0.06,1,0
7004149,Logan Square - Teal & Grey Room,36300208,Maria,,Avondale,41.93481,-87.72972,Private room,33,4,5,2019-05-31,0.12,9,317
7022763,Bedroom Deluxe,7723412,Jenny,,Lower West Side,41.8565,-87.64978,Private room,50,30,12,2016-09-24,0.24,2,337
7025225,Trendy Space Close to WickerPark@Ukrainian Village,29716517,Ronaldo And Carla,,West Town,41.89859,-87.69006,Private room,52,1,148,2019-07-07,3.25,2,66
7044056,Quiet 2 bedroom/1 bath & Garage in my shared home,36865855,Javier,,West Town,41.89491,-87.66811,Private room,110,2,26,2019-07-01,0.53,1,113
7065055,Location! Location! (Private Bdr in Hot West Loop),6458878,Liridon,,Near West Side,41.87709,-87.6472,Private room,99,2,29,2019-06-01,0.59,1,3
7067466,"Comfortable, unique  space in Lakeview area.",7487276,Margaret,,North Center,41.94869,-87.6771,Private room,98,2,48,2019-06-09,1.27,1,298
7071593,Super Cozy - 2 Bed/2Bath Condo-Avondale/ Logan Sq.,37071724,Hussein,,Avondale,41.93985,-87.71659,Entire home/apt,85,2,18,2019-05-05,0.37,2,352
7074653,Fun & Funky Musician Condo (Private Room),36370758,Rebecca,,Irving Park,41.96024,-87.71007,Private room,60,1,52,2019-07-07,1.06,2,2
7075936,Huge Modern Condo - Master Bedroom,37101639,Stephanie,,Dunning,41.93874,-87.78765,Private room,70,1,52,2019-05-20,1.12,1,227
7084894,Cute Brownstone in Lakeview,33980307,Erika,,Lake View,41.93514,-87.64955,Private room,70,1,267,2019-07-03,5.44,1,313
7085394,Penthouse Oasis in Wicker Park - Private Room,4956971,Kai,,West Town,41.90846,-87.66865,Private room,110,2,32,2019-06-16,1.41,1,51
7092080,1 BD Luxury Boutique Apartment,24705990,Rick,,Uptown,41.97195,-87.66733,Private room,159,3,31,2018-12-06,0.64,12,160
7094014,One bedroom/one bath,37088152,Jack,,Edgewater,41.99635,-87.65681,Private room,37,1,88,2019-06-01,1.79,1,138
7097488,Sweet Home Chicago 4 Bedroom/2 Bath,34959956,Trevor,,West Town,41.89294,-87.65865,Entire home/apt,215,1,123,2019-06-30,2.50,1,327
7106945,SpaciousCondo steps from Blue Line,29798667,Janu,,West Town,41.89648,-87.66722,Entire home/apt,200,3,0,,,1,0
7110381,Lincoln Park Apt- 1 Bed/Bath,37247446,Brett,,Lincoln Park,41.9212,-87.6357,Entire home/apt,150,3,10,2019-01-01,0.21,1,0
7116810,Accessibility to Airport&Downtown!,37279996,Yesenia&Rita,,West Elsdon,41.78962,-87.71776,Entire home/apt,75,2,23,2018-09-27,0.47,1,345
7127223,Welcoming All Tudor Home Warm Community 2w,20449664,John,,Dunning,41.94319,-87.79546,Private room,65,3,10,2019-06-14,0.24,3,249
7132740,Sunny BD in Chicago Little Italy,37358981,Laura,,Near West Side,41.87378,-87.66026,Private room,100,2,46,2016-10-06,0.94,1,254
7174786,Long Term - Room #1 Business or Studies in Chicago,35342456,Roberto,,Portage Park,41.9402,-87.75601,Private room,50,31,14,2018-07-22,0.30,14,360
7176158,"Modern Logan Square Apartment, steps from train!",28183266,Allyson,,Logan Square,41.92377,-87.69733,Entire home/apt,93,2,87,2019-07-10,2.41,1,330
7181476,Shabbat Accommodations in Comfort,11344466,Becky,,West Ridge,42.01122,-87.70357,Private room,79,1,36,2018-10-20,0.74,2,0
7182122,Cozy Apartment in Roscoe Village,37624781,Anna-Lisa,,North Center,41.9443,-87.6809,Entire home/apt,50,2,111,2019-05-19,2.30,1,0
7182203,Heart of the northside of Chicago!,37627775,Marc,,North Center,41.95724,-87.68769,Entire home/apt,109,3,112,2019-07-14,2.33,1,70
7198481,"Walk to Wrigley Huge 3 BED, 4 BATH with 2400 sq ft",31824509,Andrew,,Lake View,41.93848,-87.651,Entire home/apt,325,1,28,2019-06-16,1.91,1,311
7204355,"Beautiful, bright, art-filled loft.",5580806,Soheila,,Logan Square,41.91472,-87.69041,Entire home/apt,199,4,4,2019-06-10,0.11,1,0
7221759,"Wicker Park 2bd, Sleep Number Bed!",13757170,Mike,,West Town,41.91081,-87.67032,Entire home/apt,129,2,136,2019-06-28,2.79,1,349
7239181,"Quiet, artsy, vintage, queer-friendly, Humboldt Pk",36541232,G,,West Town,41.90392,-87.68863,Private room,46,1,44,2019-06-30,4.23,2,32
7241090,Rustic Charm in Logan Square,37912604,Laura,,Logan Square,41.92116,-87.70952,Private room,60,1,56,2019-05-20,1.59,2,197
7241887,near downtown/mccormick place,3864700,Emmanuel,,Oakland,41.83092,-87.60762,Entire home/apt,120,2,52,2018-08-12,1.06,1,135
7242260,Private rooms w/ Bath and Roof Deck,37919055,Michael,,Near West Side,41.87293,-87.68713,Private room,179,1,26,2019-06-17,0.53,1,292
7244885,Modern House in West Rogers Park,27500143,Yoel,,West Ridge,42.01642,-87.70449,Entire home/apt,219,3,11,2017-10-01,0.23,1,154
7249524,In the ❤️ of Logan Square,37912604,Laura,,Logan Square,41.92461,-87.70928,Private room,90,1,27,2019-05-13,0.56,2,43
7264941,✪ Great Location Luxury Views Business POOL & SPA✪,3965428,Rob,,Loop,41.88581,-87.61656,Entire home/apt,150,31,9,2019-06-17,0.19,67,343
7279481,3b/3b Stunning Spacious Sky Loft,37190789,Jason,,Loop,41.88806,-87.6264,Entire home/apt,499,3,152,2019-01-17,3.25,6,84
7282353,Safe and clean room,38134747,Debbie,,West Elsdon,41.79557,-87.73283,Private room,75,1,47,2019-07-05,0.97,1,175
7291481,Historic East Village in West Town,38186342,Carmen & John,,West Town,41.89184,-87.6688,Entire home/apt,90,2,130,2019-06-23,3.18,1,263
7304165,ARTpartment Retreat | Bright & Bold in Bridgeport,38260866,Rosalind,,Bridgeport,41.84056,-87.64173,Entire home/apt,115,2,71,2019-06-26,1.51,1,104
7305321,Beautiful Wicker Park Condo,38263815,Jacob And Bhakti,,West Town,41.90925,-87.67239,Private room,115,1,0,,,1,0
7308593,"Spacious,  Charming Hyde Park Condo",38285747,Roxanne,,Kenwood,41.80965,-87.60015,Entire home/apt,155,3,30,2018-04-28,0.64,2,160
7309782,Single House Private Room of Northshore Chicago,38295563,Anqiang,,North Park,41.98526,-87.71752,Private room,39,1,9,2016-07-27,0.19,1,0
7319042,Private Bedroom + Bath—Rogers Park Sanctuary Home,686562,Patricia,,Rogers Park,42.0022,-87.67305,Private room,75,1,71,2019-05-12,1.46,1,261
7347908,Stylish Chicago Retreat!,38460169,Emily,,West Town,41.89968,-87.6818,Entire home/apt,89,2,214,2019-07-02,4.42,1,339
7358905,Private Room in Cozy Apartment.,27975970,Shawn,,Lake View,41.94555,-87.64862,Private room,80,1,189,2019-06-30,3.95,1,44
7360828,Little Village -  Guest Room for 2,1335936,Sara,,South Lawndale,41.8408,-87.71498,Private room,29,2,129,2018-10-09,2.66,1,0
7367489,Perfectly Located BUCKTOWN Apt!,36635122,Andy,,Logan Square,41.91798,-87.681,Entire home/apt,109,3,71,2019-01-01,1.47,1,195
7384649,2BD/2BA Luxury Apartment - Roof Deck Access,24705990,Rick,,Uptown,41.97148,-87.66861,Entire home/apt,249,2,26,2019-06-23,0.54,12,350
7384752,Best Location w/PARK + GYM/POOL/SPA/PARK,3965428,Rob,,Loop,41.88581,-87.61641,Entire home/apt,140,60,4,2018-04-29,0.09,67,343
7389646,Private Queen Bed and En Suite Bath,25759643,Tim,,Lake View,41.9575,-87.66825,Entire home/apt,95,2,98,2019-06-30,2.13,3,62
7395368,Cozy Queen Bedroom in Andersonville,15106812,Rob,,Edgewater,41.97632,-87.66694,Private room,125,2,32,2019-06-22,0.80,1,79
7408812,Logan Square Garden 25,38820540,Anthony,,Logan Square,41.9228,-87.71074,Entire home/apt,79,1,68,2019-06-26,1.81,4,87
7414801,Large Cozy & Bright Room in Pilsen,27813082,Stephany,,Lower West Side,41.85636,-87.67891,Private room,50,1,81,2019-06-20,1.72,1,326
7416788,Lights!Camera!Action!Cool! Take #3,26957265,Beth,,West Town,41.89038,-87.68219,Entire home/apt,400,1,3,2018-10-29,0.07,4,365
7421326,Art filled apartment in Logan,5050949,Abigail,,Logan Square,41.93007,-87.69892,Entire home/apt,200,2,59,2019-06-23,1.26,1,338
