id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3570616,1 Bedroom Victorian Beauty at Logan Square!,3920450,Vas,,Logan Square,41.9293,-87.72039,Entire home/apt,95,32,139,2019-03-26,2.34,3,322
3571862,DOWNTOWN 1 BED MILLENNIUM PARK LOCATION +SPA,3965428,Rob,,Loop,41.88626,-87.61621,Entire home/apt,140,31,12,2017-07-27,0.21,68,365
3580497,⭐️Chill by the Fireplace Near Magnificent Mile ⭐️,3986873,Elena,,Near North Side,41.89805,-87.62977,Entire home/apt,80,31,84,2019-06-03,1.41,9,264
3585870,Ideal Location in Logan Square 1BR,2058872,Jake,,Logan Square,41.92245,-87.70345,Entire home/apt,110,1,203,2019-06-09,3.41,1,66
3590692,Best Location & Relaxing Privacy : Bedroom 3,12955486,Luke & Ligia,,Edgewater,41.99041,-87.66022,Private room,64,20,32,2017-12-12,0.54,3,203
3599882,Garden Suite:Adorable City Cottage,18137125,Gina,,North Center,41.93673,-87.6834,Entire home/apt,156,2,115,2019-06-09,1.93,1,338
3614008,Up and down the Boulevard...,10360665,Zachary,,Logan Square,41.92747,-87.68912,Private room,105,1,26,2017-07-02,0.71,1,163
3634631,Perfect for One in Charming home.,2453507,Estelle,,Rogers Park,42.00355,-87.6738,Private room,70,3,13,2017-09-16,0.26,3,275
3638346,Gorgeous Private Bed/Bath Steps From the Lake,18353689,Marika,,Rogers Park,42.00565,-87.6633,Private room,90,2,100,2019-06-10,1.69,2,167
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,,Irving Park,41.96024,-87.72159,Entire home/apt,67,3,20,2019-05-05,0.35,2,321
3639045,Lovely Victorian Home & Garden near Lake & Loyola,8607123,Grainne,,Edgewater,41.99783,-87.67373,Private room,51,7,1,2018-09-30,0.12,1,0
3651965,Private Bedroom in Wicker Park house | near train,18465968,Steve,,West Town,41.91174,-87.68596,Private room,59,1,193,2019-05-30,3.25,1,300
3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,3965428,Rob,,Near North Side,41.88975,-87.63425,Entire home/apt,200,30,11,2019-06-12,0.19,68,323
3667996,Bohemian basement. Private bathroom. Washer/dryer.,1385332,Patt,,Kenwood,41.80285,-87.60354,Private room,29,1,23,2019-04-16,0.41,11,134
3676258,2BR/2BA Urban City Condo River Nrth,4982817,Andrew,,Loop,41.88665,-87.63292,Entire home/apt,249,30,2,2016-02-01,0.03,15,56
3684028,Lincoln Park Charm,18732858,Shannon,,Lincoln Park,41.9318,-87.65113,Entire home/apt,150,2,59,2019-04-15,1.00,1,8
3689246,River North Stunner,17887470,Loren,,Near North Side,41.89768,-87.6437,Entire home/apt,225,2,28,2019-06-12,0.48,1,180
3696178,Beautiful condo close to the beach,18742622,Barbara,,Rogers Park,42.02139,-87.67363,Private room,45,3,43,2019-06-10,0.86,2,312
3712827,Bohemian Hideaway,1965902,Lynn,,Avondale,41.93308,-87.71625,Entire home/apt,95,2,186,2019-06-13,3.18,2,268
3731110,Studio Apartment in Gold Coast,19066652,Tunde,,Near North Side,41.90275,-87.6311,Entire home/apt,100,2,134,2019-06-13,2.66,1,0
3739169,Designer apartment in a quirky home,3230291,David,,Lake View,41.94591,-87.65382,Private room,89,2,97,2019-06-09,1.69,4,32
3742513,03a. Queen sized in coed room,2907254,Joe,,West Ridge,42.0171,-87.68847,Shared room,25,1,105,2019-06-01,1.79,16,87
3751630,"Artsy TreeTop, Roomy, Heart of Andersonville",11544255,Patricia,,Edgewater,41.97702,-87.67242,Entire home/apt,101,4,160,2019-06-03,2.71,1,38
3760040,Pride Perfect/Boystown-PVT-QN Bed/Roscoe  Halsted,16292516,Michael,,Lake View,41.94224,-87.65137,Private room,185,1,134,2019-06-01,2.26,4,316
3761023,Bohemian Bridgeport Apt. Near Downtown & McCormick,14015437,Andrew &  Diane,,Bridgeport,41.83514,-87.64774,Entire home/apt,95,2,10,2019-06-01,0.28,1,38
3783533,"""Home Away from Home"" - Free Street Parking!",19416379,Glenda,,Humboldt Park,41.89754,-87.7031,Entire home/apt,90,1,250,2019-06-02,4.33,1,101
3797518,DrM Spacious Clean Convenient,18818038,Darrell,,South Shore,41.77189,-87.57458,Private room,100,3,2,2015-08-04,0.03,1,365
3798482,"Bright, Clean, Cozy, Comfy Bed! 7Min Walk To Metro",498240,Justin,,Logan Square,41.91999,-87.69002,Private room,50,2,163,2019-06-03,3.54,1,104
3798495,Beautiful Room with Lake Views,1413606,Michael,,Lake View,41.94165,-87.63983,Private room,110,2,25,2017-09-18,0.43,3,198
3811926,The Blue Room,11231030,Erik,,West Lawn,41.78384,-87.72759,Private room,34,1,364,2019-05-29,6.17,3,315
3826514,Whit's Place in Bucktown,14205967,Whit,,West Town,41.91147,-87.66968,Entire home/apt,94,2,225,2019-06-12,3.83,2,331
3828422,"Lakefront, Downtown, World Champion Cubs Baseball",4727270,Sheila,,Lake View,41.95037,-87.6457,Private room,68,1,30,2019-05-19,0.60,1,215
3835961,"Sunny, Classy Condo in Chicago",689354,Seung-Won Stella,,West Ridge,42.0059,-87.68286,Private room,55,7,0,,,1,58
3843678,Awesome Lofted Room in the heart of Downtown!,13504796,Y,,Loop,41.88149,-87.62486,Private room,76,3,194,2019-04-14,3.32,1,0
3859427,Campbell Castle,1797901,Raika,,Logan Square,41.92463,-87.69025,Entire home/apt,124,3,5,2019-06-03,1.55,1,25
3861771,Simple Budget-Friendly Basement Apartment,718347,Laura & Jeremy,,West Town,41.90624,-87.69184,Entire home/apt,99,7,122,2019-05-25,2.21,3,286
3870522,PRIVATE - 2 bedroom in Historic Andersonville,3771351,Dorie,,Uptown,41.97407,-87.6659,Entire home/apt,119,2,32,2018-08-12,0.60,2,0
3897045,Chic and modern - Best location in Chicago,3843347,Andrea,,Near North Side,41.89422,-87.62596,Entire home/apt,100,30,19,2018-11-15,0.32,3,253
3898355,South loop 1 bdrm apt parking&WiFi,9339313,Leon,,Lower West Side,41.85531,-87.65411,Entire home/apt,69,1,333,2019-06-11,5.68,13,164
3907071,2 A Walk in Hyde Park,2140,Lois,,Hyde Park,41.79555,-87.59174,Private room,37,2,51,2019-06-02,0.90,5,281
3912360,Edgewater Condo with 1 car parking,9427461,Vicky,,Edgewater,41.9915,-87.65704,Entire home/apt,111,2,36,2019-06-07,0.62,1,321
3932775,"Andersonville 1-bdrm, private bath!",20374657,Shelly,,Uptown,41.97355,-87.66142,Private room,80,2,25,2017-10-02,0.64,1,97
3940061,Cozy Downtown Loop Near River with Balcony & Cats,20414776,Jessie,,Loop,41.88307,-87.63397,Entire home/apt,155,3,14,2016-10-16,0.24,1,5
3944822,The Perfect Wicker Park Studio,16396473,Jessica,,West Town,41.912,-87.6776,Entire home/apt,86,2,283,2019-05-31,4.99,1,276
3946324,Welcoming All: Tudor Home  Warm Community 1E,20449664,John,,Dunning,41.94148,-87.79432,Private room,78,2,18,2018-10-08,0.31,3,226
3946689,Chicago Cozy one bed close to Downtown.,10926285,Paola,,Lake View,41.95293,-87.66995,Entire home/apt,1000,2,23,2019-06-14,0.47,1,1
3952473,The Best Bed in Logan,11772230,Lauren,,Logan Square,41.91887,-87.71186,Private room,60,1,189,2019-05-31,3.25,1,110
3953322,Spacious Luxury Townhouse - Old Town,20490917,Robert,,Lincoln Park,41.91391,-87.65063,Entire home/apt,139,2,133,2019-06-08,3.26,3,0
3953841,Spacious bedroom with Balcony,20494609,Chad,,Rogers Park,42.0061,-87.66298,Private room,80,2,27,2019-06-13,0.49,2,213
3953880,Spacious Bedroom in E. Rogers Park,20494609,Chad,,Rogers Park,42.00493,-87.66471,Private room,85,1,18,2019-06-10,0.51,2,321
3962072,SPACIOUS and VERY BRIGHT 2BDR LOFT near DOWNTOWN,20528154,Gabriela,,Near West Side,41.88371,-87.68629,Entire home/apt,180,3,60,2019-06-09,1.03,1,191
3970529,"Well-appointed 1+ Br Bucktown Apt, baby-friendly!",10954148,Helen,,Logan Square,41.9197,-87.67986,Entire home/apt,150,4,103,2019-06-10,1.78,1,67
3976521,Beautiful Duplex,20608307,Pascale,,Irving Park,41.95859,-87.71502,Private room,75,1,101,2019-06-11,1.73,1,347
3979385,Private 3rd Floor Apartment,20624213,Karen,,Uptown,41.95717,-87.64828,Entire home/apt,125,2,196,2019-06-04,3.37,1,296
3979425,Brand New Duplex Humboldt / Ukrainian border,20624315,Molly,,West Town,41.90127,-87.69165,Entire home/apt,200,3,3,2017-07-17,0.10,1,0
3983057,4 Cooperative Living in Hyde Park,2140,Lois,,Hyde Park,41.79507,-87.59332,Private room,40,2,42,2019-06-11,0.83,5,329
3984079,5 Sabbatical in Hyde Park,2140,Lois,,Hyde Park,41.79718,-87.59379,Entire home/apt,150,2,10,2018-07-23,0.26,5,119
3984383,The West Room near U of Chicago,13339125,Greg,,Hyde Park,41.7898,-87.58961,Private room,94,1,46,2018-09-20,0.80,3,0
3999576,"Spacious, good vibes and no drama",20735782,Viktoria,,Lincoln Park,41.92565,-87.66079,Private room,60,1,137,2019-06-10,2.36,1,306
4011519,1 A Hyde Park Co-op Living,2140,Lois,,Hyde Park,41.79536,-87.59219,Private room,30,2,34,2019-05-10,0.62,5,332
4032955,Private Room,20908628,Steve,,Logan Square,41.91842,-87.67367,Private room,500,1,1,2015-06-01,0.02,1,363
4051574,Private 1br 1ba - Boystown/Wrigleyville,21009309,Joshua,,Lake View,41.93869,-87.64426,Private room,125,1,21,2018-08-13,0.45,2,0
4051584,Private Space in Center of Boystown,21009309,Joshua,,Lake View,41.94061,-87.64544,Entire home/apt,125,2,30,2019-01-01,0.53,2,0
4056327,The NorthEast Room near U of C,13339125,Greg,,Hyde Park,41.79124,-87.58822,Private room,84,1,3,2016-04-09,0.06,3,0
4067870,Casa Corazón (N) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84737,-87.67978,Private room,70,2,75,2019-05-27,1.39,3,313
4075630,The Cutest Wicker Park 1 BDRM!!,16864162,Brittany,,West Town,41.90427,-87.66726,Entire home/apt,125,2,275,2019-05-26,4.84,3,310
4092283,Gather in a Beautiful Loft Style Apartment in Lincoln Park,10363033,Jessica,,Lincoln Park,41.91697,-87.63704,Entire home/apt,174,1,376,2019-05-23,6.55,4,60
4105283,"Beach, Loyola, Sunshine + Cuddly Pups!",18649856,Rachel,,Edgewater,41.99673,-87.6626,Private room,44,2,191,2019-05-25,3.34,1,133
4112130,Hip & Modern Wicker Park 2 BDRM!!,16864162,Brittany,,West Town,41.90531,-87.66735,Entire home/apt,90,2,236,2019-05-27,4.10,3,322
4133737,Great Room in Logan Square,2627699,Chris,,Logan Square,41.92769,-87.70003,Private room,50,1,267,2019-06-03,4.66,1,26
4150121,Renovated Lakeview Condo close to Wrigley Field,2441500,Lisa,,Lake View,41.94966,-87.64745,Entire home/apt,109,1,312,2019-06-01,5.51,1,269
4156913,Near Lake Michigan & Wrigley Field,6874747,Brian,,Uptown,41.96811,-87.65653,Private room,73,1,54,2019-06-11,1.10,1,307
4157196,Adorable 3BR House By O'Hare Walk to CTA Blue Line,21572445,Sean,,Norwood Park,41.97783,-87.80186,Entire home/apt,169,2,51,2019-06-03,2.41,2,63
4157774,Great Spacious Lincoln Sq Condo!,9510172,Russ,,Lincoln Square,41.96765,-87.69038,Entire home/apt,102,5,15,2017-01-18,0.27,1,14
4164410,"PRIVATE, SUNNY,  1BED/1BATH",8975855,Donatella,,Near North Side,41.90787,-87.63454,Private room,65,3,6,2018-10-29,0.13,2,69
4173269,Spectacular Lincoln Park Garden Apt,15390297,Bozena,,Lincoln Park,41.91994,-87.64387,Entire home/apt,135,1,236,2019-06-02,4.14,1,89
4178970,2 bdrm apt ideally located in Lakeview area,8852597,Hector,,Lake View,41.93473,-87.65801,Entire home/apt,250,2,46,2019-05-27,0.81,2,73
4183886,"Incredible Lake Views!
Steps from Navy Pier & MP",21707307,Elizabeth,,Near North Side,41.89581,-87.61683,Entire home/apt,344,3,116,2019-05-21,2.04,1,247
4192849,The House,11231030,Erik,,West Lawn,41.78396,-87.72969,Shared room,12,1,13,2017-05-17,0.26,3,0
4214683,"Private Room, Mid City, Vintage, Comfortable",21872907,Tamiz,,Irving Park,41.95015,-87.71031,Private room,37,2,70,2019-05-27,1.24,1,155
4217933,"5 month min, Remodeled Condo Incredible Location",2872325,Rishi,,West Town,41.89155,-87.64871,Entire home/apt,58,135,7,2018-01-22,0.13,2,225
4218075,Lovely First Floor Flat with Piano,19809145,Michael,,West Town,41.89783,-87.68693,Entire home/apt,339,3,27,2019-06-08,0.48,1,168
4225006,Garden Apartment in Nice Neighborhood,21926437,Thomas,,North Center,41.95952,-87.68316,Entire home/apt,130,2,71,2018-10-29,1.25,1,12
4243309,"Private bed/bath in modern, spacious, clean condo",21924626,Nathan,,Lake View,41.94278,-87.64898,Private room,69,1,180,2019-06-08,3.30,2,321
4243905,Historic house in hip Logan Square,22022871,Jill,,Logan Square,41.92721,-87.69733,Entire home/apt,275,2,21,2019-03-29,0.45,1,354
4257285,The Stained Glass Apt. Edgewater #2,2915265,Felice,,Edgewater,41.99638,-87.66284,Private room,60,2,49,2019-06-02,0.86,2,319
4263439,Relax in a Colorful Historic Condo in Gold Coast,151658,Anne,,Near North Side,41.90516,-87.6291,Entire home/apt,133,2,107,2019-05-28,1.95,1,207
4264117,Access to action in Lincoln Square,1368349,Nancy,,Lincoln Square,41.96739,-87.68367,Entire home/apt,60,1,15,2019-04-06,0.38,1,225
4271206,Spacious West Loop Condo,22175879,Andrew,,Near West Side,41.88119,-87.65489,Entire home/apt,210,3,37,2017-02-07,0.65,1,0
4278432,2BD in Lincoln Square Neighborhood,19538870,Jackie,,Lincoln Square,41.96841,-87.6851,Entire home/apt,150,3,72,2019-06-11,1.30,1,350
4278818,Awesomely Centered in Bronzeville 2,4010906,Bobbie,,Grand Boulevard,41.81954,-87.61594,Private room,98,2,10,2017-10-08,0.21,6,365
4288256,New Luxury Bed & Bath,11156544,Rebecca,,Irving Park,41.94245,-87.73234,Private room,60,1,295,2019-06-02,5.32,2,68
4301222,Bucktown Classic Rowhome,21815643,Brian,,Logan Square,41.91445,-87.68547,Entire home/apt,199,3,9,2019-03-17,0.18,1,130
4302460,Sunny Logan Square Nook,5961424,Jessie,,Logan Square,41.9197,-87.70636,Entire home/apt,90,1,18,2018-04-18,0.32,1,0
4335812,Garden Apartment Bronzeville,4010906,Bobbie,,Grand Boulevard,41.81933,-87.61495,Private room,115,2,9,2019-06-03,0.18,6,365
4342299,Modern Condo in Roscoe Village,259001,Josh,,Lake View,41.95022,-87.6712,Entire home/apt,150,2,3,2016-09-05,0.08,1,0
4347659,Charming Coach House,22568853,Matthew,,Edgewater,41.98677,-87.66272,Entire home/apt,110,3,155,2019-06-01,2.74,1,44
4354983,Classic & Clean Space,22606653,Beatriz,,Avondale,41.94017,-87.71417,Private room,85,2,128,2019-06-09,2.36,1,321
4359719,Spacious Retro Basement,22631395,Georg,,Forest Glen,41.99574,-87.76232,Entire home/apt,40,1,24,2019-06-04,0.65,1,277
4365466,01a. Queen bed in Coed Space - 3 mi from NWU,2907254,Joe,,West Ridge,42.01538,-87.68876,Shared room,17,1,89,2018-11-19,1.57,16,42
4370895,Sun-drenched Gold Coast Flat,10691960,Kayla,,Near North Side,41.90672,-87.62905,Entire home/apt,175,2,79,2019-06-09,1.44,1,345
4393551,Cozy Bedroom in diverse Andersonville,3771351,Dorie,,Uptown,41.97367,-87.66398,Private room,75,2,25,2019-05-26,0.45,2,314
4394093,Private bed/bath in beautiful home,22810362,Anne,,Lake View,41.95581,-87.66922,Private room,75,3,21,2019-05-28,0.41,1,270
4394224,Upstairs Sunny Room in Historic Pilsen Home,12653262,Stephanie,,Lower West Side,41.84911,-87.67924,Private room,60,1,8,2019-04-13,0.48,2,38
4395112,"Wrigleyville: Cozy, Quiet, Comfy Coachouse",8065811,Peter,,Lake View,41.9382,-87.65539,Entire home/apt,149,2,90,2019-06-13,1.62,2,128
4417718,"Cozy, Bright Basement Guest Suite",1096941,Angela,,Irving Park,41.96063,-87.70653,Private room,50,30,13,2018-12-01,0.24,1,164
4439903,Ravenswood Jewel Box,23045306,Stephania,,Edgewater,41.99169,-87.6739,Entire home/apt,75,2,98,2019-05-27,1.96,1,316
4457161,"Comfy 3BD/1BA, garage spot included",23128169,Jeanne,,North Center,41.95945,-87.67749,Entire home/apt,239,2,52,2018-08-21,0.94,1,0
4479828,Mid-Century Modern Gem in Bronzeville,5355317,Kae,,Grand Boulevard,41.80699,-87.62306,Private room,36,32,34,2019-05-18,0.67,1,109
4503103,"Clean, Sunny and Amazing Location!",20059524,(Email hidden by Airbnb),,Armour Square,41.85525,-87.63507,Entire home/apt,110,1,66,2018-10-07,1.32,5,61
4503253,Private bed and bath near the loop and McCormick,20059524,(Email hidden by Airbnb),,Armour Square,41.85535,-87.63312,Private room,53,30,12,2018-12-31,1.31,5,298
4503332,Near The Loop and McCormick Place,20059524,(Email hidden by Airbnb),,Armour Square,41.85758,-87.63508,Entire home/apt,125,1,70,2019-05-27,1.42,5,62
4503414,Private bedroom near the loop and McCormick Place,20059524,(Email hidden by Airbnb),,Armour Square,41.85643,-87.63134,Private room,33,30,2,2018-10-20,0.24,5,347
4530084,Beautiful Spacious Condo in Logan Square!,21850309,Ellen,,Logan Square,41.93008,-87.70562,Entire home/apt,129,3,150,2019-06-02,2.77,1,1
4539815,"West Loop Loft on ""Restaurant Row""",4539178,Darcy,,Near West Side,41.88403,-87.65593,Entire home/apt,215,6,0,,,1,0
4546614,Modern/Fully Furnished Luxury Loft,10888712,Lacey,,Lincoln Park,41.91322,-87.65019,Entire home/apt,300,180,2,2015-12-29,0.04,1,364
4567558,One or two Bedrooms in Big Quiet Apt,2169532,Adam,,Irving Park,41.95378,-87.73876,Private room,45,1,97,2019-06-06,1.79,1,357
4571132,Elegant Double Studio @ Raffaello,23612069,Tj,,Near North Side,41.90004,-87.62266,Entire home/apt,160,1,214,2019-05-25,4.33,14,74
4572882,Hip Mid-Century 1 Bedroom + 1 Bath in Logan Square,1732131,Justin,,Logan Square,41.93013,-87.70976,Entire home/apt,68,2,39,2019-05-20,0.71,2,1
4583322,"Old Town, 2B/3B 4-level townhouse",8975855,Donatella,,Near North Side,41.90845,-87.63605,Entire home/apt,198,180,0,,,2,164
4592031,UPTOWN ROW HOUSE-SPACIOUS PRIVATE SHARED ROOM(S),23803571,Tomasso,,Uptown,41.96654,-87.65702,Private room,70,1,54,2019-06-09,1.90,1,144
4596953,Stay in Stunning Lincoln Park,5358026,Holly,,Lincoln Park,41.9276,-87.64135,Entire home/apt,150,2,19,2018-10-30,0.38,1,316
4598631,7 Beds in Fun Multi Level Apartment,1649647,Bianca,,West Town,41.91215,-87.66831,Entire home/apt,139,2,188,2019-06-09,3.40,5,338
4605354,Wow 4 Room Condo-Walk to Wrigley - Lincoln Park,3344099,Ben,,Lake View,41.93504,-87.65187,Entire home/apt,175,2,7,2018-10-22,0.19,3,0
4616669,Old Town Entire Condo! Be in the middle of it all,23916815,Stephanie,,Near North Side,41.90857,-87.64201,Entire home/apt,120,2,60,2019-06-10,2.87,1,22
4631385,"#42- loyola U, Northwest U. Beach",13389580,Ed,,Rogers Park,42.01117,-87.66466,Entire home/apt,115,2,58,2019-03-17,1.07,3,161
4631540,#53-Private double,13389580,Ed,,Dunning,41.9426,-87.79946,Private room,40,2,25,2019-06-03,0.46,3,168
4632510,Spacious two bedroom with patio!,1563534,Lizzie,,West Town,41.90383,-87.69455,Entire home/apt,99,7,135,2019-06-02,2.49,1,38
4644849,Gorgeous 2 Bedroom Condo Near Lake,24047255,Yana,,Uptown,41.95773,-87.64759,Entire home/apt,250,1,43,2019-06-10,0.86,2,92
4667333,Bucktown - Private Room ,5166793,Carrie & Brad,,Logan Square,41.92234,-87.687,Private room,75,1,142,2019-06-02,2.60,2,51
4668682,Adjoining Loft Apartments,10363033,Jessica,,Lincoln Park,41.91688,-87.63564,Entire home/apt,743,1,96,2019-05-27,1.80,4,312
4698247,Cozy Logan Square Studio 2 Blocks to Logan Sq CTA,24287571,Scott,,Avondale,41.93262,-87.71007,Entire home/apt,90,2,142,2019-06-12,4.62,1,226
4706356,Sunny Greystone House in Hyde Park,8143713,Jeremiah,,Hyde Park,41.79817,-87.59621,Entire home/apt,250,2,8,2017-07-10,0.16,2,1
4708477,"Modern, Spacious Lakeview Loft",13732495,Michael,,Lake View,41.94017,-87.66987,Entire home/apt,200,2,19,2019-06-09,0.35,1,16
4730797,Home in Vibrant Logan Square,2892101,Justine,,Logan Square,41.92192,-87.7002,Private room,50,2,50,2019-05-21,0.97,3,297
4731523,A Cozy Room for Two in Vibrant Logan Square,2892101,Justine,,Logan Square,41.9212,-87.69993,Private room,50,2,35,2019-05-22,0.65,3,330
4736295,Sunny and Spacious Bucktown 1 BR,24451760,Matt,,Logan Square,41.91735,-87.67712,Entire home/apt,99,1,46,2018-12-31,0.89,1,198
4737080,GOLD COAST STUDIO IN 1885 VICTORIAN,24455650,Cynthia And Charlie,,Near North Side,41.90442,-87.62462,Entire home/apt,120,3,252,2019-06-12,4.65,2,186
4743282,Beautiful Penthouse in Wicker Park with Private Roof Deck,2575229,Jon,,West Town,41.90368,-87.67993,Private room,125,1,69,2019-06-11,1.27,1,345
4759710,Chic 2BD Loft in Beautiful Old Town,5638885,Amanda,,Lincoln Park,41.91376,-87.63361,Entire home/apt,400,2,5,2015-05-18,0.09,1,99
4777997,My Artsy flat,24640929,Dedric,,South Deering,41.72077,-87.57856,Entire home/apt,150,3,40,2017-10-23,0.83,1,11
4785815,Getaway in East Lakeview/Boystown!,24671850,Kelly,,Lake View,41.942,-87.64778,Entire home/apt,110,3,55,2019-04-29,1.13,1,31
4793938,2BD Suite @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97138,-87.66722,Private room,199,2,49,2019-05-03,0.93,12,272
4803582,Coach house Wicker Park- Bucktown,24267774,Barbara,,West Town,41.90738,-87.67713,Entire home/apt,125,2,71,2019-06-02,1.37,1,324
4840199,3BD Suite with Fireplace @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97182,-87.66773,Entire home/apt,499,3,17,2019-01-02,0.34,12,352
4840753,1BD Suite @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97175,-87.66854,Private room,159,3,27,2018-07-20,0.50,12,260
4852830,Private bedroom in Lincoln Park,597871,Matt,,Lincoln Park,41.91221,-87.64956,Private room,105,2,225,2019-05-21,4.31,1,299
4862441,2Bed/2Bath Beauty by Lake & Loyola!,18353689,Marika,,Rogers Park,42.0056,-87.66169,Entire home/apt,199,3,9,2017-10-08,0.24,2,13
4872152,"Simple room, close to trains!",21922655,Angelica,,West Town,41.90793,-87.6884,Private room,55,1,147,2019-06-01,2.79,2,319
4873967,Fantastic flat in West Town,25071896,Paul,,West Town,41.89869,-87.67049,Entire home/apt,99,2,107,2017-11-26,2.47,1,0
4907692,River Bungalow in Ravenswood Manor,22632675,Mary And Don,,Albany Park,41.96535,-87.69924,Entire home/apt,102,5,8,2019-03-11,0.16,2,164
4912516,"Happy, Upscale 5Bed Home (Roscoe Village)",22052322,John,,North Center,41.94691,-87.68787,Entire home/apt,147,2,126,2019-05-27,2.42,1,40
4923963,Charming Brownstone Garden Level,23197213,Doral,,Grand Boulevard,41.81158,-87.61336,Entire home/apt,135,2,23,2019-06-10,0.55,1,354
4925062,Charming Row House Historic Pullman,25368785,Ellen,,Pullman,41.68906,-87.60769,Private room,50,2,7,2018-06-12,0.14,1,0
4956371,Bee hive apartment 2nd,25547757,John,,West Town,41.90021,-87.69305,Private room,55,2,115,2019-05-26,2.19,1,260
4976785,Private Room & Living Area in a Safe Neighborhood,355606,Ludell And Davis,,Portage Park,41.94967,-87.7614,Private room,55,4,33,2018-04-14,0.64,1,307
4978940,Top-Floor Vintage Rogers Park by EL,25666494,Issa,,Rogers Park,42.01447,-87.66606,Private room,95,3,41,2019-05-27,0.78,1,164
4979274,"Renovated Bedroom near Dining, Shopping, Nightlife",25668821,Kam,,Logan Square,41.91879,-87.68754,Private room,40,1,194,2019-05-01,3.72,11,60
4994471,3200 SF 4 Bedroom Duplex,25750320,John,,Lincoln Park,41.92104,-87.65891,Entire home/apt,550,3,25,2019-06-08,0.47,1,329
5014976,"3BD, 2BA Hotel Suite -Fireplace",24705990,Rick,,Uptown,41.97085,-87.66695,Entire home/apt,359,2,34,2019-03-12,0.70,12,336
5027850,2 bedroom Southside Gem with cozy charm,25947013,Mar,,Auburn Gresham,41.73415,-87.63925,Entire home/apt,56,2,14,2019-03-30,1.51,1,137
5048385,Roomy 1BR in Edgewater,20862517,Janet,,Edgewater,41.98998,-87.66709,Entire home/apt,80,3,13,2018-08-19,0.29,1,0
5074013,Unwind in Style Steps from the Magnificent Mile,10209853,Tatiana & Roupen,,Near North Side,41.89316,-87.62442,Entire home/apt,250,2,206,2019-06-09,4.06,2,0
5092325,Wicker Park/Six Corners Private Bedroom,25859487,Daniel,,West Town,41.90747,-87.67715,Private room,78,5,52,2017-08-30,1.04,1,0
5095370,"Cozy Bedroom near Dining, Shopping, Nightlife",25668821,Kam,,Logan Square,41.91714,-87.68751,Private room,40,1,65,2019-05-31,1.31,11,48
5102125,Rent aBR in a Modern decored Condo!,10613587,Saurin,,West Town,41.89494,-87.65888,Private room,90,3,68,2019-06-06,1.82,4,93
5117490,Entire Floor of a Modern Duplex,1407749,Vladimir,,West Town,41.89955,-87.69222,Private room,89,1,152,2019-06-09,2.89,1,132
5126218,"Rooftop deck, spacious, comfortable",13228002,Martha,,Logan Square,41.92149,-87.67817,Entire home/apt,145,30,3,2018-08-13,0.09,1,15
5152597,Sunny 2nd Floor in Lincoln Square,22591305,Patrick,,Lincoln Square,41.96783,-87.69364,Entire home/apt,130,3,20,2017-10-22,0.39,1,0
5169411,"Brick Home in Bucktown, Chicago",26735844,Jenny,,Logan Square,41.91858,-87.6779,Entire home/apt,125,2,28,2019-04-14,0.55,1,134
5195252,Room with large private balcony,26874445,Sebastien,,West Town,41.90368,-87.67943,Private room,85,2,57,2019-05-04,1.21,2,190
5205377,Private room+bath in Wicker Park,26874445,Sebastien,,West Town,41.90436,-87.67953,Private room,74,2,152,2019-05-26,2.92,2,249
5210190,iKlektik House // Night Owl,8813383,Mindy + Tony,,West Town,41.89405,-87.68498,Entire home/apt,59,28,125,2017-11-29,2.42,4,217
5210927,iKlektik House // Robin,8813383,Mindy + Tony,,West Town,41.89266,-87.68655,Entire home/apt,79,2,273,2019-06-02,5.40,4,96
5210931,Lights! Camera! Action! Cool Space!,26957265,Beth,,West Town,41.88945,-87.68241,Entire home/apt,200,1,69,2019-05-19,1.33,4,358
5231461,Modern/Spacious 2BR/2BA West Town,27074701,Charissa,,West Town,41.90036,-87.69332,Entire home/apt,150,3,120,2019-05-20,2.37,1,320
5273709,the Paulina connection,10815319,Matteo,,Lower West Side,41.85747,-87.67034,Entire home/apt,69,2,9,2019-06-09,0.25,2,70
5283285,The Flower Power Room,22215535,Matt,,Lower West Side,41.85625,-87.67049,Private room,25,2,155,2018-06-27,2.94,3,0
5297152,Fresh and Sunny Bed & Bath by UofC,9499059,Bennett,,Hyde Park,41.79718,-87.59735,Private room,65,2,148,2018-06-06,2.87,3,100
5320006,Casita De Luz,7723412,Jenny,,Near West Side,41.86754,-87.65888,Entire home/apt,100,30,24,2019-06-01,0.50,2,274
5328080,Luxury  2 Bedroom  2 Bath Private,8206596,Jonathan,,Rogers Park,42.00239,-87.66692,Entire home/apt,85,2,113,2019-06-09,2.18,2,261
5338141,Private Room & Bath on 1st floor of 3 level condo,5878139,Niren,,Logan Square,41.91574,-87.68841,Private room,59,6,28,2019-05-04,0.76,2,39
